"id" "start" "end" "sex" "cod" "exposure" "n" "fu" "cases" "HR" "CI_left" "CI_right"
10014 "A18" "A18" "All" "All" 5 2338 9566.45781869901 152 1.71661549863392 1.46428575354125 2.01242739883502
10014 "A18" "A18" "All" "All" 6 1581 11057.6592185044 143 1.39246368156519 1.18193599835382 1.64049077714751
10015 "A19" "A19" "All" "All" 0 7378528 101658937.105914 1034137 1 NA NA
10015 "A19" "A19" "All" "All" 1 287 115.528767123287 61 40.2116705027434 31.2865982669351 51.6827822195706
10015 "A19" "A19" "All" "All" 2 224 108.268133842354 8 6.27384271621614 3.13751000938995 12.5453312690695
10015 "A19" "A19" "All" "All" 3 231 215.700988097911 5 1.93018285882772 0.803392354434269 4.63734294700357
10015 "A19" "A19" "All" "All" 4 254 587.821431244854 19 2.86904488672982 1.83001921129225 4.49799571025158
10015 "A19" "A19" "All" "All" 5 182 725.358148064975 22 2.79811171691105 1.84240615511382 4.24956742495859
10015 "A19" "A19" "All" "All" 6 120 708.942982259153 21 3.16802212358402 2.06555342185436 4.85892258671656
10022 "A26" "A26" "All" "All" 0 7378375 101642321.706542 1033250 1 NA NA
10022 "A26" "A26" "All" "All" 1 4102 1895.73560146718 298 5.16161681830295 4.60740955898023 5.78248749930638
10022 "A26" "A26" "All" "All" 2 3613 1713.18032038327 137 2.77399396460725 2.34621949918426 3.27976240856958
10022 "A26" "A26" "All" "All" 3 3329 2976.57249794146 181 2.16138685306371 1.86830161294469 2.5004491224699
10022 "A26" "A26" "All" "All" 4 2770 5704.52818324725 310 2.26106936433523 2.02278179392651 2.52742766703044
10022 "A26" "A26" "All" "All" 5 1163 3285.29345010854 52 1.12688443996804 0.85868630610777 1.47885034617368
10022 "A26" "A26" "All" "All" 6 488 3501.70976869526 45 0.911301985695457 0.680404078950242 1.22055604136555
10023 "A27" "A27" "All" "All" 0 7378548 101658653.42233 1034241 1 NA NA
10023 "A27" "A27" "All" "All" 1 294 141.141545025825 5 6.40302689629927 2.66796749864718 15.3670363134186
10023 "A27" "A27" "All" "All" 2 277 133.796908451231 NA NA NA NA
10023 "A27" "A27" "All" "All" 3 277 256.488195224194 NA NA NA NA
10023 "A27" "A27" "All" "All" 4 271 669.139366719066 7 1.82814909233367 0.871535296274365 3.83476047164969
10023 "A27" "A27" "All" "All" 5 198 779.299438580732 5 0.865232243720427 0.360132129954664 2.07875602676086
10023 "A27" "A27" "All" "All" 6 120 765.43858073209 8 1.00564805341448 0.502918287851163 2.01091913292213
10024 "A28" "A28" "All" "All" 0 7378443 101652411.952317 1034126 1 NA NA
10024 "A28" "A28" "All" "All" 1 951 457.711086159143 21 4.14928397884848 2.70552036670769 6.36349212114016
10024 "A28" "A28" "All" "All" 2 917 440.333018938544 NA NA NA NA
10024 "A28" "A28" "All" "All" 3 894 839.455827532 10 1.06967386706162 0.57554017750452 1.98804918682774
10024 "A28" "A28" "All" "All" 4 901 2210.33015944307 39 1.5723357012929 1.14878907270995 2.15203958349667
10024 "A28" "A28" "All" "All" 5 647 2550.39122688824 31 1.17947619106748 0.82947958967267 1.67715288310353
10024 "A28" "A28" "All" "All" 6 399 2488.55272849765 43 1.48985629256535 1.10492291625715 2.00889287373599
10026 "A31" "A31" "All" "All" 0 7378376 101649243.505622 1033682 1 NA NA
10026 "A31" "A31" "All" "All" 1 1660 767.935159817351 121 8.69058400648328 7.2721007523147 10.3857541233464
10026 "A31" "A31" "All" "All" 2 1502 715.24606632233 62 5.13934232450779 4.00681694214921 6.59197560303556
10026 "A31" "A31" "All" "All" 3 1414 1288.98163784714 98 4.55403946117375 3.73599296345006 5.55120837132834
10026 "A31" "A31" "All" "All" 4 1346 3040.69216258702 163 3.78947444299517 3.25012813376784 4.41832320545037
10026 "A31" "A31" "All" "All" 5 882 3335.14414252564 89 2.06044328366817 1.67389570526468 2.53625510350536
10026 "A31" "A31" "All" "All" 6 492 3007.22157347107 58 1.54087913324331 1.19119953526694 1.99320805034781
10027 "A32" "A32" "All" "All" 0 7378526 101658619.972228 1033898 1 NA NA
10027 "A32" "A32" "All" "All" 1 557 215.044471891608 154 20.5235781744207 17.5247329441357 24.0355880129124
10027 "A32" "A32" "All" "All" 2 394 182.029642937345 40 6.72266982640651 4.9312348323325 9.16490313917972
10027 "A32" "A32" "All" "All" 3 351 307.98395838012 48 4.85584413324623 3.65933995169646 6.44357249056639
10027 "A32" "A32" "All" "All" 4 319 712.948274571449 74 3.49372818506346 2.78185391980845 4.38777052389124
10027 "A32" "A32" "All" "All" 5 193 694.201654315445 41 2.27421867830304 1.67452947181739 3.08867098715742
10027 "A32" "A32" "All" "All" 6 99 666.546133692643 18 1.71182618328868 1.07851282112849 2.7170273958603
10030 "A35" "A35" "All" "All" 0 7378581 101660337.266644 1034247 1 NA NA
10030 "A35" "A35" "All" "All" 1 183 85.0041095890417 5 6.32578307899574 2.63295423045797 15.197959425048
10030 "A35" "A35" "All" "All" 2 166 76.1532300321878 NA NA NA NA
10030 "A35" "A35" "All" "All" 3 144 123.955939815854 5 4.66994613825396 1.94374736838315 11.2197692400395
10030 "A35" "A35" "All" "All" 4 112 263.392379669137 5 2.26052504391969 0.940889240164667 5.43100426283313
10030 "A35" "A35" "All" "All" 5 77 286.896174863388 5 1.81209963833638 0.754243043375204 4.35364320307733
10030 "A35" "A35" "All" "All" 6 44 226.057886069317 6 1.66025538898188 0.745883741932375 3.69554637228344
10032 "A37" "A37" "All" "All" 0 7377270 101611551.932839 1034237 1 NA NA
10032 "A37" "A37" "All" "All" 1 2783 1335.7747660753 NA NA NA NA
10032 "A37" "A37" "All" "All" 2 2797 1366.07456396437 NA NA NA NA
10032 "A37" "A37" "All" "All" 3 2947 2785.23740549442 NA NA NA NA
10032 "A37" "A37" "All" "All" 4 3651 8935.05224193428 9 1.99094268218774 1.03572680731621 3.82712191647147
10032 "A37" "A37" "All" "All" 5 3120 14209.5540983607 5 0.69217313792934 0.288084695980655 1.66306527057973
10032 "A37" "A37" "All" "All" 6 2603 21215.1004491354 11 0.797400167781168 0.441558224039217 1.44000721300338
10033 "A38" "A38" "All" "All" 0 7378216 101640384.99863 1034251 1 NA NA
10033 "A38" "A38" "All" "All" 1 2255 1095.62539860768 NA NA NA NA
10033 "A38" "A38" "All" "All" 2 2213 1057.3950894528 NA NA NA NA
10033 "A38" "A38" "All" "All" 3 2114 1934.71370611573 NA NA NA NA
10033 "A38" "A38" "All" "All" 4 2023 4753.24288494648 6 3.62798191004801 1.62976724311672 8.07615492041952
10033 "A38" "A38" "All" "All" 5 1237 5391.90876562617 5 2.41764910296526 1.00621122556915 5.80894650798848
10033 "A38" "A38" "All" "All" 6 935 6780.84188936298 6 1.26129477973245 0.566609973443501 2.80768887937509
10034 "A39" "A39" "All" "All" 0 7377487 101624807.966315 1033880 1 NA NA
10034 "A39" "A39" "All" "All" 1 1899 853.236993786961 166 30.1854946419735 25.925219643079 35.1458579454643
10034 "A39" "A39" "All" "All" 2 1825 867.812635676322 17 3.39149244465584 2.10834118589761 5.45557857480294
10034 "A39" "A39" "All" "All" 3 1956 1807.1755370911 30 3.00496768257121 2.10101277865689 4.29784666948568
10034 "A39" "A39" "All" "All" 4 2589 6351.16241485141 57 2.02663310373369 1.56324133588703 2.62738813442306
10034 "A39" "A39" "All" "All" 5 2383 10772.5422935849 58 1.39826973500719 1.08098012255268 1.8086902904561
10034 "A39" "A39" "All" "All" 6 1899 15938.8301744143 65 1.45546527640286 1.14133700055671 1.85605055280008
10035 "A40" "A40" "All" "All" 0 7377664 101604446.298421 1028133 1 NA NA
10035 "A40" "A40" "All" "All" 1 10054 4005.80930458867 2435 17.1782863259348 16.5083431102117 17.8754172436154
10035 "A40" "A40" "All" "All" 2 7565 3588.5616588068 471 3.89455318979989 3.55815278429526 4.26275808479219
10035 "A40" "A40" "All" "All" 3 7117 6518.17102328019 661 3.06855112235897 2.8432271334823 3.31173189776016
10035 "A40" "A40" "All" "All" 4 6600 15594.5169473763 1206 2.48361837472066 2.3472253683879 2.62793693112075
10035 "A40" "A40" "All" "All" 5 4445 15959.2690321132 931 2.15703902862731 2.02274619538866 2.30024774320608
10035 "A40" "A40" "All" "All" 6 2183 11286.0999775432 436 1.99927895142602 1.82007333123677 2.19612927513146
10036 "A41" "A41" "All" "All" 0 7371420 101133947.250775 926234 1 NA NA
10036 "A41" "A41" "All" "All" 1 158697 54498.8565087207 58209 26.7321420309318 26.5055807174299 26.9606399188225
10036 "A41" "A41" "All" "All" 2 97684 45409.7619133169 8549 4.90515363339234 4.80154483549579 5.01099812487695
10036 "A41" "A41" "All" "All" 3 87210 77443.3002769668 10655 3.63701044325339 3.56800162734559 3.70735396053479
10036 "A41" "A41" "All" "All" 4 73096 158096.195171794 16747 2.93782664475216 2.8930650231106 2.98328082005428
10036 "A41" "A41" "All" "All" 5 39180 126209.281810016 10110 2.49660502441744 2.44798233932728 2.54619347035784
10036 "A41" "A41" "All" "All" 6 14983 65794.0799086758 3769 2.32158281335113 2.24829921463558 2.39725510028296
10037 "A42" "A42" "All" "All" 0 7378467 101655852.758807 1034049 1 NA NA
10037 "A42" "A42" "All" "All" 1 507 233.393322853507 44 10.5094835681553 7.82106451501363 14.1220219648238
10037 "A42" "A42" "All" "All" 2 468 226.638752900667 15 3.6176095868297 2.18091791783341 6.00072979166648
10037 "A42" "A42" "All" "All" 3 475 436.980193128228 17 2.14667182265007 1.33449242444658 3.45314805070613
10037 "A42" "A42" "All" "All" 4 518 1253.68808294034 49 2.19142434250573 1.65623653907537 2.89954999520038
10037 "A42" "A42" "All" "All" 5 393 1621.7244629089 51 2.09688903574477 1.59359963980904 2.75912689635994
10037 "A42" "A42" "All" "All" 6 267 1773.54274272026 48 1.90336733574509 1.43433574178171 2.52577350563766
10039 "A44" "A44" "All" "All" 0 7378585 101659255.818692 1034028 1 NA NA
10039 "A44" "A44" "All" "All" 1 549 226.478276817127 125 17.1671432706783 14.4062499164253 20.4571494862087
10039 "A44" "A44" "All" "All" 2 415 197.359562841529 22 3.82065067019853 2.51566867131648 5.80258112291455
10039 "A44" "A44" "All" "All" 3 383 355.137061157273 29 2.8817187253817 2.00253679150914 4.14689150652622
10039 "A44" "A44" "All" "All" 4 328 700.975956284153 50 3.27229388618782 2.48008542821615 4.3175558211654
10039 "A44" "A44" "All" "All" 5 156 435.570881053972 13 2.16558424179181 1.25745017015916 3.72957531009233
10039 "A44" "A44" "All" "All" 6 53 227.385934575942 6 1.78124436557808 0.800237228191631 3.96486364059016
10040 "A46" "A46" "All" "All" 0 7366613 101021001.713991 992090 1 NA NA
10040 "A46" "A46" "All" "All" 1 93604 43171.1927913766 7561 5.11652811712416 5.00192792756652 5.23375393496689
10040 "A46" "A46" "All" "All" 2 83812 39710.5518751404 3523 2.67039014576568 2.58345386739248 2.76025193273525
10040 "A46" "A46" "All" "All" 3 79477 72386.4313421663 5204 2.19773854663407 2.13863380293949 2.25847674937265
10040 "A46" "A46" "All" "All" 4 74586 172672.009334531 11069 2.02274453422 1.98514532137659 2.06105588676986
10040 "A46" "A46" "All" "All" 5 48194 178391.370349577 9325 1.86423330366007 1.82654706226287 1.90269710662137
10040 "A46" "A46" "All" "All" 6 25035 134065.456680889 5501 1.71907678159656 1.67400968214268 1.76535716163947
10041 "A48" "A48" "All" "All" 0 7378113 101635366.921821 1032530 1 NA NA
10041 "A48" "A48" "All" "All" 1 3686 1538.93960625795 653 19.1843878041938 17.7673541649865 20.7144368263331
10041 "A48" "A48" "All" "All" 2 2965 1421.13716595553 97 3.32625330566122 2.72598505056943 4.0587020281388
10041 "A48" "A48" "All" "All" 3 2873 2656.32909648926 155 2.96015338067965 2.52893242662495 3.46490398276216
10041 "A48" "A48" "All" "All" 4 2814 6717.96072310802 305 2.37872278090434 2.12615713316939 2.66129063563547
10041 "A48" "A48" "All" "All" 5 1992 7582.26801407291 318 2.27905504226478 2.04179588030275 2.54388400710378
10041 "A48" "A48" "All" "All" 6 1093 6115.1699378696 215 2.21263421163657 1.93572860839822 2.52915110788992
10042 "A49" "A49" "All" "All" 0 7373979 101306449.113826 999443 1 NA NA
10042 "A49" "A49" "All" "All" 1 78513 32091.7263417921 16320 15.3261937562915 15.0889026543054 15.5672165456223
10042 "A49" "A49" "All" "All" 2 58283 27042.8566509469 3779 4.60634263746212 4.46123935485211 4.75616545223561
10042 "A49" "A49" "All" "All" 3 51496 45264.484527285 4363 3.41341514837685 3.31318524132599 3.51667719324546
10042 "A49" "A49" "All" "All" 4 43024 93894.5423834119 5899 2.70550729378378 2.63697471862305 2.77582096825691
10042 "A49" "A49" "All" "All" 5 24004 86009.1479302343 3061 2.23077860944024 2.15294849563794 2.31142231893549
10042 "A49" "A49" "All" "All" 6 12208 70646.8547046935 1408 1.91162397408469 1.81420090122431 2.01427869197356
10044 "A51" "A51" "All" "All" 0 7378517 101652071.94442 1034219 1 NA NA
10044 "A51" "A51" "All" "All" 1 1503 735.165079721537 NA NA NA NA
10044 "A51" "A51" "All" "All" 2 1443 701.276203308632 5 2.29732727671539 0.956203854224574 5.51944294412039
10044 "A51" "A51" "All" "All" 3 1390 1319.39433340819 7 1.70804969190522 0.814273103841236 3.58286886335172
10044 "A51" "A51" "All" "All" 4 1293 2919.22136387454 8 0.868287249040638 0.43422140087716 1.73626344837813
10044 "A51" "A51" "All" "All" 5 684 2253.13459839809 17 1.78980938499633 1.11263627697726 2.87912384388883
10044 "A51" "A51" "All" "All" 6 268 1398.59036604536 14 1.75778351689256 1.04103393162904 2.96801362413245
10045 "A52" "A52" "All" "All" 0 7378540 101658640.096384 1034193 1 NA NA
10045 "A52" "A52" "All" "All" 1 360 167.499393667191 18 11.0512737744008 6.96261795652585 17.5409095830526
10045 "A52" "A52" "All" "All" 2 337 163.669683359533 NA NA NA NA
10045 "A52" "A52" "All" "All" 3 332 302.797395014597 6 2.11598066346123 0.950617797261833 4.70996249074915
10045 "A52" "A52" "All" "All" 4 319 733.677827681711 13 1.78046883885288 1.0338325327437 3.06632765532445
10045 "A52" "A52" "All" "All" 5 205 737.85456246725 14 1.55905882677878 0.923350790759891 2.63243877590278
10045 "A52" "A52" "All" "All" 6 103 653.131117598622 25 1.54487647180102 1.04387589923813 2.28632859027233
10046 "A53" "A53" "All" "All" 0 7378519 101657394.158013 1034228 1 NA NA
10046 "A53" "A53" "All" "All" 1 653 311.406153155176 NA NA NA NA
10046 "A53" "A53" "All" "All" 2 614 293.135975746688 NA NA NA NA
10046 "A53" "A53" "All" "All" 3 577 501.240332360208 NA NA NA NA
10046 "A53" "A53" "All" "All" 4 493 1000.16090276218 14 2.68463234386808 1.59007814989958 4.5326393688246
10046 "A53" "A53" "All" "All" 5 263 952.668882401379 12 2.25014034442831 1.27787207277637 3.96215840183716
10046 "A53" "A53" "All" "All" 6 127 945.956104498841 10 1.2782483248726 0.687761882460063 2.37570418150425
10047 "A54" "A54" "All" "All" 0 7378445 101636804.666554 1034195 1 NA NA
10047 "A54" "A54" "All" "All" 1 6475 3094.26519949098 NA NA NA NA
10047 "A54" "A54" "All" "All" 2 5918 2804.1133468074 8 2.33656153327155 1.16845753752332 4.67241608996452
10047 "A54" "A54" "All" "All" 3 5359 4785.58198966988 10 1.58649027861306 0.853579945033573 2.94870025798784
10047 "A54" "A54" "All" "All" 4 4245 7275.08789580057 16 1.20913953801602 0.740733024486799 1.97374543062465
10047 "A54" "A54" "All" "All" 5 1224 4112.52213489034 18 1.59184662002864 1.00291200696497 2.52661813209812
10047 "A54" "A54" "All" "All" 6 497 2522.48924320683 23 1.61224059220137 1.07135632442832 2.426195344979
10048 "A55" "A55" "All" "All" 0 7378518 101658683.684093 1034220 1 NA NA
10048 "A55" "A55" "All" "All" 1 211 99.217680964143 9 3.86113848393343 2.00946065859039 7.41910040805167
10048 "A55" "A55" "All" "All" 2 204 94.4938169024631 7 3.31376606572401 1.57977679575106 6.95101078068651
10048 "A55" "A55" "All" "All" 3 204 191.134725653118 NA NA NA NA
10048 "A55" "A55" "All" "All" 4 235 569.158844224866 13 1.2323189409587 0.715548396701101 2.12230224992025
10048 "A55" "A55" "All" "All" 5 185 793.526154652294 16 2.0446904807159 1.2526309729156 3.33758245830308
10048 "A55" "A55" "All" "All" 6 133 967.511048731192 NA NA NA NA
10049 "A56" "A56" "All" "All" 0 7377525 101598375.199147 1034186 1 NA NA
10049 "A56" "A56" "All" "All" 1 8073 3874.17068642863 NA NA NA NA
10049 "A56" "A56" "All" "All" 2 7593 3650.73387229583 7 2.27458471863591 1.08498688021039 4.76847760707369
10049 "A56" "A56" "All" "All" 3 7292 6713.45864211393 5 0.83015807126738 0.34551928579641 1.994570061992
10049 "A56" "A56" "All" "All" 4 6982 15112.6543902987 19 1.21259246099429 0.773407008943235 1.90117293929011
10049 "A56" "A56" "All" "All" 5 3873 16068.7115427801 16 0.866257496739985 0.530670985223194 1.41406270844564
10049 "A56" "A56" "All" "All" 6 2551 17603.7980836889 37 1.11346900013575 0.806705955628745 1.53688367565973
10052 "A59" "A59" "All" "All" 0 7378534 101658889.72706 1034226 1 NA NA
10052 "A59" "A59" "All" "All" 1 191 92.0542480724605 6 8.03284367908498 3.60955746499232 17.8765896369385
10052 "A59" "A59" "All" "All" 2 188 89.9324500336847 NA NA NA NA
10052 "A59" "A59" "All" "All" 3 186 169.838917583651 NA NA NA NA
10052 "A59" "A59" "All" "All" 4 212 512.483157421963 9 2.26254680559881 1.17722505066562 4.34846170206023
10052 "A59" "A59" "All" "All" 5 166 719.568058986451 10 2.32744433090312 1.25228254973881 4.325698792643
10052 "A59" "A59" "All" "All" 6 126 925.122471741897 17 2.56844243838114 1.59667771591683 4.1316393994321
10053 "A60" "A60" "All" "All" 0 7377449 101601495.720061 1033933 1 NA NA
10053 "A60" "A60" "All" "All" 1 5876 2821.16347031964 61 7.34340170100179 5.71352344254188 9.43823003170967
10053 "A60" "A60" "All" "All" 2 5608 2710.16654689722 25 3.44269920546771 2.32623265569861 5.09500964587251
10053 "A60" "A60" "All" "All" 3 5564 5145.58195224194 30 2.13915581205284 1.49564782349395 3.05953548446288
10053 "A60" "A60" "All" "All" 4 5699 13574.2488359907 74 1.92215084407622 1.53048539999617 2.41404711694222
10053 "A60" "A60" "All" "All" 5 4150 16996.9404446441 63 1.18406923577397 0.924971158121313 1.51574451029799
10053 "A60" "A60" "All" "All" 6 2726 18654.9050527734 87 1.05386395497875 0.854108593516527 1.30033726862622
10054 "A63" "A63" "All" "All" 0 7368695 101112314.884625 1032503 1 NA NA
10054 "A63" "A63" "All" "All" 1 41706 20411.1397035706 70 2.32043223218936 1.83572007041902 2.93313007301503
10054 "A63" "A63" "All" "All" 2 41735 20376.2456770716 60 2.01119098723348 1.56149411882849 2.59039668376328
10054 "A63" "A63" "All" "All" 3 42758 40866.8594655289 100 1.65410735442653 1.35960900640776 2.01239556892679
10054 "A63" "A63" "All" "All" 4 47013 122747.748184744 316 1.69571540715347 1.51851151142645 1.89359825093228
10054 "A63" "A63" "All" "All" 5 41152 173122.868702747 482 1.60512592464223 1.46785011120124 1.75524000325219
10054 "A63" "A63" "All" "All" 6 27318 171558.980005988 742 1.63639943390785 1.52252124750132 1.7587952297471
10055 "A64" "A64" "All" "All" 0 7378383 101656927.151037 1034204 1 NA NA
10055 "A64" "A64" "All" "All" 1 233 107.678531327195 17 8.40965288745325 5.22798773990955 13.5276257722583
10055 "A64" "A64" "All" "All" 2 204 92.614447189161 5 3.14628788598158 1.30955087189353 7.55917748133061
10055 "A64" "A64" "All" "All" 3 178 153.947114304963 9 3.25147551748512 1.69176679639416 6.24914324086423
10055 "A64" "A64" "All" "All" 4 337 502.278306759487 10 2.0790351019964 1.11862921645675 3.86400327449366
10055 "A64" "A64" "All" "All" 5 280 1235.90302417846 12 1.64115348050217 0.932020317489718 2.88983479868622
10055 "A64" "A64" "All" "All" 6 217 2379.15390373531 16 1.28977566183422 0.790147035073958 2.10533126622972
10059 "A68" "A68" "All" "All" 0 7378174 101635116.735804 1033881 1 NA NA
10059 "A68" "A68" "All" "All" 1 2237 1064.52562317539 72 9.22291729834742 7.32063893092364 11.6195053867277
10059 "A68" "A68" "All" "All" 2 2193 1069.92411108616 32 4.36605649890042 3.08754319253625 6.17398629359152
10059 "A68" "A68" "All" "All" 3 2206 2129.76665918108 29 2.01108811782262 1.3975386260945 2.89399902237395
10059 "A68" "A68" "All" "All" 4 2309 6173.02977767797 89 2.01307219844331 1.6354129999592 2.47794268251903
